accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1443691053394466912	-5.167984	-6.15979	-1.0715637
1443691053402859246	-5.2496033	-6.110443	-0.7987976
1443691053411251580	-5.264786	-6.211029	-0.641037
1443691053419643914	-5.349533	-6.606003	-0.7500458
1443691053428036248	-5.4752197	-7.0042877	-1.0228882
1443691053436428582	-5.554596	-7.5223846	-1.5035553
1443691053444820916	-5.3301086	-7.881378	-1.701477
1443691053453213250	-4.7147064	-8.188934	-1.5431976
1443691053461605584	-4.2539673	-8.16098	-1.1181488
1443691053469997918	-3.9025726	-8.0056305	-0.4985962
1443691053478390252	-3.662094	-7.831848	0.25299072
1443691053486782585	-3.4996338	-7.7237244	0.84928894
1443691053495174919	-3.3569489	-7.7463837	1.0006866
1443691053503567253	-3.0939178	-7.8783417	0.6134186
1443691053511959587	-2.5063934	-8.224167	0.25505066
1443691053520351921	-2.1898346	-8.578766	0.4712677
1443691053528744255	-2.0201416	-8.902618	1.2897644
1443691053537136589	-2.1471558	-9.216034	2.4517365
1443691053545528923	-2.508255	-9.554932	3.1588745
1443691053553921257	-2.8038025	-9.961761	2.5805817
1443691053562313591	-2.5304718	-9.984024	1.3853302
1443691053570705925	-2.2998047	-9.836029	-0.66360474
1443691053579098259	-2.1348267	-9.762466	-2.199997
1443691053587490593	-2.2375336	-10.055527	-2.9528503
1443691053595882927	-3.23172	-10.614578	-2.2726593
1443691053604275261	-4.790268	-10.94928	-1.0665894
1443691053612667595	-6.4653015	-10.896149	-0.59706116
1443691053621059929	-7.4483795	-10.838776	-0.553421
1443691053629452263	-7.1074066	-11.175705	0.472641
1443691053637844597	-6.512787	-11.590683	1.5733643
1443691053646236931	-5.738495	-12.044006	2.2064056
1443691053654629265	-5.152603	-12.242691	1.6395721
1443691053663021599	-4.92424	-12.152969	0.39068604
1443691053671413933	-4.5043945	-12.040726	-1.2021332
1443691053679806267	-3.6000977	-12.479324	-2.476822
1443691053688198601	-2.8992615	-12.904114	-2.7878418
1443691053696590935	-2.1003876	-13.238785	-2.6346436
1443691053704983269	-1.2813873	-13.491257	-2.0834656
1443691053713375603	-0.7953949	-13.673767	-1.5105438
1443691053721767937	-0.63471985	-13.418442	-1.146759
1443691053730160271	-0.73838806	-13.157974	-1.4980469
1443691053738552605	-1.3587799	-12.81192	-2.6902008
1443691053746944939	-2.10466	-12.290085	-3.521469
1443691053755337273	-3.0016174	-11.904694	-3.6462555
1443691053763729607	-4.311905	-11.642059	-2.6034393
1443691053772121941	-5.8822937	-11.258789	-1.0068817
1443691053780514275	-7.9145813	-10.9216	1.7700043
1443691053788906609	-9.051559	-10.88562	3.2154236
1443691053797298943	-10.457794	-10.192078	4.475708
1443691053805691277	-11.090103	-9.473373	4.8724213
1443691053814083611	-10.7387085	-9.118759	4.1495056
1443691053822475945	-9.307739	-9.238831	2.1399994
1443691053830868279	-7.958481	-9.422363	0.05519104
1443691053839260613	-7.505142	-9.687714	-1.9843903
1443691053847652947	-6.9464874	-9.807663	-2.8086395
1443691053856045281	-7.1180115	-9.62886	-2.104248
1443691053864437615	-7.27092	-9.216492	-1.0855408
1443691053872829949	-6.9924927	-8.922882	-0.103637695
1443691053881222283	-5.8934937	-8.854721	0.42474365
1443691053889614617	-4.641815	-8.744766	0.56062317
1443691053898006951	-4.420471	-8.184921	0.70643616
1443691053906399285	-3.7718658	-8.26889	0.85466003
1443691053914791619	-3.3964233	-8.181839	0.9583435
1443691053923183953	-3.0300598	-7.9064484	0.75375366
1443691053931576287	-3.2131195	-7.426468	0.25289917
1443691053939968621	-3.7201996	-6.7631683	-0.17012024
1443691053948360955	-3.9331665	-6.051834	-0.22775269
1443691053956753289	-3.9402008	-5.080002	0.046310425
1443691053965145623	-4.085861	-4.559067	0.1945343
1443691053973537957	-3.6980286	-3.939621	0.4444275
1443691053981930291	-3.6394348	-3.5655365	0.63098145
1443691053990322625	-3.684616	-3.1702728	0.8207092
1443691053998714959	-3.7446136	-2.8085785	1.0435333
1443691054007107293	-3.7082062	-2.55661	1.2956543
1443691054015499627	-3.4010773	-2.4882813	1.5624847
1443691054023891960	-3.377945	-2.376892	1.6284485
1443691054032284294	-2.9022675	-2.531723	1.7897339
1443691054040676628	-2.4788666	-2.7173157	2.0193176
1443691054049068962	-2.0708313	-2.8040466	2.2137299
1443691054057461296	-1.9584198	-2.8132324	2.0796814
1443691054065853630	-2.0694275	-2.8358917	1.6254272
1443691054074245964	-2.1805725	-2.901245	0.6417694
1443691054082638298	-2.1822815	-3.0657349	-0.45835876
1443691054091030632	-2.4164581	-3.794754	-2.6282196
1443691054099422966	-2.5837708	-4.5446777	-4.323288
1443691054107815300	-2.9717865	-5.5095367	-6.6677246
1443691054116207634	-3.3877258	-6.60289	-9.457733
1443691054124599968	-4.11232	-8.197586	-12.323578
1443691054132992302	-6.046051	-12.495636	-15.94754
1443691054141384636	-6.6029663	-18.177063	-19.444992
1443691054149776970	-6.196045	-25.94075	-18.513931
1443691054158169304	-5.9148407	-26.040543	-12.947891
1443691054166561638	-3.7124634	-21.845306	-7.247879
1443691054174953972	-1.5282288	-15.951782	-4.8379364
1443691054183346306	-1.1150055	-10.829941	-4.781021
1443691054191738640	-3.1388855	-6.216324	-5.6222687
1443691054200130974	-4.5689087	-4.20195	-5.594864
1443691054208523308	-6.722931	-4.187149	-3.1736145
1443691054216915642	-8.594238	-5.985367	-1.7818909
1443691054225307976	-10.059647	-8.332077	-0.1395874
1443691054233700310	-11.48378	-10.097916	0.41552734
1443691054242092644	-12.955246	-11.053146	0.9925995
1443691054250484978	-13.652893	-10.760986	3.5303192
1443691054258877312	-13.356445	-9.515198	4.7195587
1443691054267269646	-12.224213	-6.3256226	0.9206543
1443691054275661980	-10.844986	-4.427231	-0.91470337
1443691054284054314	-9.090454	-2.909912	-0.763443
1443691054292446648	-7.4561615	-2.3771973	0.79016113
1443691054300838982	-5.9742737	-2.4546356	2.312439
1443691054309231316	-4.615158	-3.25589	3.3791199
1443691054317623650	-3.850891	-4.246338	3.7312775
1443691054326015984	-2.8597717	-6.3800964	3.487564
1443691054334408318	-2.344757	-8.4583435	3.3217468
1443691054342800652	-1.7885895	-11.514175	3.5046692
1443691054351192986	-1.4362946	-14.343414	3.6649628
