accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
340058594712993	0.7949829	3.750885	8.181427
340058603105327	0.8959656	3.7534637	8.303055
340058611497661	1.0195618	3.7781372	8.510956
340058619889995	1.1143341	3.7401733	8.759903
340058628282329	1.0884094	3.6743622	9.002167
340058636674663	1.0687561	3.6799164	9.166336
340058645066997	1.049881	3.7111053	9.268646
340058653459331	1.0113983	3.7424011	9.320663
340058661851665	0.90075684	3.7423248	9.308105
340058670243999	0.68974304	3.6931763	9.213516
340058678636333	0.64230347	3.6921692	9.128555
340058687028667	0.7189636	3.7692413	8.963455
340058695421001	0.8245392	3.8670807	8.798401
340058703813335	0.8892517	3.9188995	8.685379
340058712205669	0.90348816	3.9083862	8.66124
340058720598003	0.91355896	3.8791962	8.736053
340058728990337	0.92448425	3.8841705	8.875214
340058737382671	0.95240784	3.9114532	9.004044
340058745775005	1.0508575	3.934433	9.10257
340058754167339	1.1556854	3.9450073	9.136078
340058762559673	1.2246399	3.9532318	9.101456
340058770952007	1.2568054	3.9767303	9.033218
340058779344341	1.1991425	3.9757385	8.989487
340058787736675	1.1395874	3.9765015	8.972946
340058796129009	1.1050262	3.969345	9.005539
340058804521343	1.1051025	3.9469147	9.057861
340058812913677	1.1238861	3.9206696	9.095596
340058821306011	1.1327972	3.9149475	9.101776
340058829698345	1.2098694	3.8892517	9.133392
340058838090679	1.3114929	3.9198914	9.211639
340058846483013	1.3718872	3.9325562	9.30397
340058854875347	1.3723602	3.9074554	9.306259
340058863267681	1.3165131	3.8759308	9.198563
340058871660015	1.2265167	3.8989868	9.073807
340058880052349	1.1827698	3.897995	8.982346
340058888444682	1.1725616	3.9004517	8.898209
340058896837016	1.1468811	3.8774261	8.784012
340058905229350	1.0965881	3.8551178	8.688629
340058913621684	1.0434418	3.8497314	8.6536255
340058922014018	1.031311	3.8491974	8.677628
340058930406352	1.0736694	3.8551025	8.688477
340058938798686	1.0748749	3.7972717	8.750504
340058947191020	1.0386658	3.7018738	8.87352
340058955583354	0.9977722	3.6247253	8.982864
340058963975688	1.0154114	3.6134338	8.98349
340058972368022	1.1621094	3.686966	8.812225
340058980760356	1.2418518	3.7906494	8.748413
340058989152690	1.3027191	3.828659	8.80368
340058997545024	1.3564911	3.8031006	8.870178
340059005937358	1.383728	3.7849884	8.904678
340059014329692	1.3848877	3.823059	8.903244
340059022722026	1.3992615	3.895523	8.892029
340059031114360	1.4211273	3.8964996	8.83638
340059039506694	1.4186707	3.943756	8.764587
340059047899028	1.4142456	3.9861145	8.718689
340059056291362	1.4386292	4.0014954	8.681839
340059064683696	1.4898987	4.002701	8.641556
340059073076030	1.519104	4.03389	8.617355
340059081468364	1.5200958	4.0898895	8.624359
340059089860698	1.4860382	4.0988617	8.683914
340059098253032	1.4236298	4.0588837	8.753632
