rotvec_timestamp	rotvec_x_data	rotvec_y_data	rotvec_z_data
254416418964386	0.20548418	-0.07373279	-0.020559067
254416427265167	0.20698103	-0.07466444	-0.021181906
254416435565948	0.2093003	-0.07546352	-0.022437464
254416443866729	0.21230267	-0.07634254	-0.023692833
254416452167511	0.21570265	-0.077571794	-0.024459539
254416460468292	0.21918173	-0.079228155	-0.02498466
254416468769073	0.22226353	-0.081325024	-0.025654212
254416477069854	0.22489102	-0.08336163	-0.027686233
254416485370636	0.22712345	-0.08492925	-0.030558037
254416493671417	0.22900692	-0.08602839	-0.03422479
254416501972198	0.23071682	-0.08659097	-0.03800849
254416510272979	0.23249076	-0.086582035	-0.041420132
254416518573761	0.23427671	-0.085986726	-0.04456902
254416526874542	0.23587859	-0.08498077	-0.047171753
254416535175323	0.2371961	-0.083804175	-0.04920668
254416543476104	0.23815463	-0.08251733	-0.050378323
254416551776886	0.23874485	-0.08130477	-0.05138881
254416560077667	0.23919174	-0.08009178	-0.052237503
254416568378448	0.239516	-0.079036206	-0.052758873
254416576679229	0.23985668	-0.07815912	-0.05363385
254416584980011	0.24030326	-0.077316634	-0.054856554
254416593280792	0.24085918	-0.07637553	-0.056222465
254416601581573	0.24148762	-0.075408675	-0.05781883
254416609882354	0.2421993	-0.074168846	-0.059293825
254416618183136	0.24318238	-0.07265113	-0.06112703
254416626483917	0.2442422	-0.07079319	-0.06261948
254416634784698	0.2451298	-0.068849936	-0.06405139
254416643085479	0.24570295	-0.066894025	-0.06498504
254416651386261	0.24601495	-0.065091155	-0.06594114
254416659687042	0.24594827	-0.06336679	-0.06649378
254416667987823	0.24584234	-0.06180427	-0.06660948
254416676288604	0.24584796	-0.060579967	-0.06652803
254416684589386	0.24599294	-0.059740826	-0.066326864
254416692890167	0.2462294	-0.059254345	-0.0661428
254416701190948	0.24645264	-0.05910989	-0.06626095
254416709491729	0.24662226	-0.059189603	-0.06666484
254416717792511	0.2466436	-0.059179675	-0.06745105
254416726093292	0.24657798	-0.05906536	-0.068280466
254416734394073	0.24644226	-0.058718402	-0.06912961
254416742694854	0.24630094	-0.05813341	-0.06982843
254416750995636	0.24620806	-0.057418756	-0.070485406
254416759296417	0.24627872	-0.056675088	-0.07087966
254416767597198	0.24658523	-0.056053925	-0.07101265
254416775897979	0.2469464	-0.05562691	-0.07092718
254416784198761	0.24732184	-0.055378623	-0.07077733
254416792499542	0.2476462	-0.055300713	-0.07075327
254416800800323	0.24790871	-0.055250082	-0.07091715
254416809101104	0.24790807	-0.05508201	-0.07163935
254416817401886	0.24772991	-0.0548646	-0.07250515
254416825702667	0.24748293	-0.054537375	-0.07336516
254416834003448	0.24725501	-0.054066114	-0.0740229
254416842304229	0.24710864	-0.053525105	-0.07441499
254416850605011	0.2470366	-0.053011827	-0.07473322
254416858905792	0.24702552	-0.052571844	-0.07521069
254416867206573	0.24727318	-0.05214427	-0.07548665
254416875507354	0.24797204	-0.051922344	-0.07599376
254416883808136	0.24921575	-0.05179116	-0.07619771
254416892108917	0.25089803	-0.051910106	-0.076490946
254416900409698	0.25274104	-0.052263945	-0.07687707
254416908710479	0.25441736	-0.052823007	-0.07745093
254416917011261	0.25502124	-0.05342828	-0.07912625
254416925312042	0.2545313	-0.053888295	-0.08078082
254416933612823	0.25323397	-0.053892266	-0.08199839
254416941913604	0.2517348	-0.05337859	-0.08297729
254416950214386	0.25056297	-0.052451957	-0.08354218
254416958515167	0.25022924	-0.051452667	-0.0842155
254416966815948	0.25097334	-0.050548047	-0.08447499
254416975116729	0.25234878	-0.049999904	-0.08458786
254416983417511	0.25426394	-0.049809065	-0.08393199
254416991718292	0.25617108	-0.049848527	-0.083322644
254417000019073	0.25794306	-0.050136697	-0.082116306
254417008319854	0.25840035	-0.05060488	-0.081499234
254417016620636	0.25773984	-0.051222432	-0.08108466
254417024921417	0.25621232	-0.051650155	-0.08088133
254417033222198	0.25435698	-0.05153746	-0.080758564
254417041522979	0.25260058	-0.050974865	-0.0807159
254417049823761	0.25111273	-0.0503093	-0.08073304
254417058124542	0.24991348	-0.04959908	-0.08072684
254417066425323	0.24911508	-0.0489317	-0.080899894
254417074726104	0.24865197	-0.04837935	-0.08109261
254417083026886	0.24864332	-0.0480848	-0.081063
254417091327667	0.24907835	-0.048078105	-0.08073507
254417099628448	0.24982148	-0.04824273	-0.08037591
254417107929229	0.25037557	-0.04840955	-0.08023899
254417116230011	0.2506105	-0.048451003	-0.08020352
254417124530792	0.25026843	-0.048241664	-0.08042398
254417132831573	0.24955902	-0.047715664	-0.08082813
254417141132354	0.24871093	-0.046913244	-0.08136365
254417149433136	0.24790858	-0.045783322	-0.081712425
254417157733917	0.24720342	-0.044441815	-0.082313314
254417166034698	0.24648255	-0.04279883	-0.082692824
254417174335479	0.24556497	-0.040932514	-0.08317846
254417182636261	0.24435174	-0.038827978	-0.08339024
254417190937042	0.24279785	-0.03664042	-0.08366813
254417199237823	0.24100049	-0.0342902	-0.08369821
254417207538604	0.23912612	-0.0318441	-0.083814524
254417215839386	0.23737496	-0.029454205	-0.08400973
254417224140167	0.2359754	-0.027096082	-0.083791025
254417232440948	0.23492488	-0.024856215	-0.08382537
254417240741729	0.23408787	-0.022619452	-0.08387913
254417249042511	0.23330684	-0.020272465	-0.08363087
254417257343292	0.23240547	-0.017878106	-0.08337028
254417265644073	0.23140594	-0.015272542	-0.082642704
254417273944854	0.23038328	-0.01247589	-0.08195739
254417282245636	0.22934493	-0.009600504	-0.081491254
254417290546417	0.22832963	-0.006675989	-0.08089442
254417298847198	0.22739807	-0.0037404192	-0.07987684
254417307147979	0.22661747	-9.2654367E-4	-0.07869551
254417315448761	0.22600868	0.001806877	-0.07680062
254417323749542	0.2256129	0.0043159775	-0.07470345
254417332050323	0.22543049	0.006591356	-0.072647475
254417340351104	0.22542219	0.0088074785	-0.07042518
254417348651886	0.22552039	0.011067435	-0.068016596
254417356952667	0.22567621	0.013285156	-0.06581296
254417365253448	0.22588262	0.015615014	-0.063796364
254417373554229	0.22614038	0.017969644	-0.062214
254417381855011	0.22643103	0.020461533	-0.0607235
254417390155792	0.22671723	0.02302607	-0.059572272
254417398456573	0.22694068	0.025693616	-0.058414247
254417406757354	0.22708178	0.028380426	-0.057457753
254417415058136	0.22714186	0.031215405	-0.056277003
254417423358917	0.22716498	0.034218445	-0.054938573
254417431659698	0.22721606	0.03730227	-0.053518757
254417439960479	0.2273405	0.040449373	-0.051819198
254417448261261	0.22757357	0.043689042	-0.04964265
254417456562042	0.22795935	0.046805672	-0.047661763
254417464862823	0.22846232	0.049829174	-0.045561433
