accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
254415942096710	1.5218964	4.6227264	10.388168
254415950489044	1.0248413	4.689926	10.232285
254415958881378	0.5097656	4.7368774	9.76062
254415967273712	-0.12335205	4.6890106	9.153427
254415975666046	-0.58514404	4.597107	8.688995
254415984058380	-0.68795776	4.550293	8.265091
254415992450714	-0.41427612	4.5865326	7.7973175
254416000843048	0.10194397	4.6896515	7.2592926
254416009235382	0.5811615	4.7822723	6.722763
254416017627716	0.8336334	4.8011627	6.4474335
254416026020050	1.008728	4.7708893	6.330078
254416034412384	1.1255035	4.7460175	6.420746
254416042804718	1.1946564	4.758789	6.680603
254416051197052	1.2113495	4.8078613	6.9924316
254416059589386	1.144989	4.84671	7.1743927
254416067981720	0.9233246	4.8755493	7.2181244
254416076374054	0.61816406	4.90596	7.164856
254416084766388	0.30818176	4.9421844	7.0931244
254416093158722	0.03201294	4.9781036	7.064041
254416101551056	-0.19213867	5.0095673	7.1074066
254416109943390	-0.34622192	5.047333	7.205826
254416118335724	-0.41345215	5.00618	7.4433594
254416126728058	-0.4164734	4.958023	7.685623
254416135120392	-0.26800537	4.918396	7.9213867
254416143512725	0.021408081	4.8815765	8.166306
254416151905059	0.36044312	4.8475494	8.433929
254416160297393	0.5658264	4.8595123	8.695145
254416168689727	0.611145	4.8490753	8.952667
254416177082061	0.7116852	4.772476	9.369797
254416185474395	0.824173	4.663025	10.037903
254416193866729	0.8847046	4.5427704	10.736649
254416202259063	0.837204	4.434555	11.17511
254416210651397	0.65574646	4.389694	11.329651
254416219043731	0.5076294	4.3816376	11.259842
254416227436065	0.4267273	4.357071	11.050018
254416235828399	0.37109375	4.2911224	10.746063
254416244220733	0.29179382	4.204468	10.39679
254416252613067	0.1764679	4.126358	10.031128
254416261005401	0.12394714	4.0312347	9.62085
254416269397735	0.23606873	3.9355316	9.151932
254416277790069	0.4306183	3.888916	8.863373
254416286182403	0.6119385	3.845459	8.7332
254416294574737	0.7239075	3.795868	8.707474
254416302967071	0.7371216	3.7608795	8.730392
254416311359405	0.60731506	3.7648315	8.774979
254416319751739	0.26766968	3.6977997	8.842804
254416328144073	0.010726929	3.6818695	9.054947
254416336536407	-0.10317993	3.6323853	9.324921
254416344928741	-0.12373352	3.5404816	9.506714
254416353321075	-0.16822815	3.468567	9.467789
254416361713409	-0.37860107	3.4875183	9.17366
254416370105743	-0.6076813	3.531723	8.948761
254416378498077	-0.6833954	3.5503235	8.833115
