gyroscope_timestamp	gyroscope_x_data	gyroscope_y_data	gyroscope_z_data
254416413227081	0.38589478	0.08959961	0.17781067
254416416797638	0.38589478	-0.27079773	0.17781067
254416421894073	0.39201355	-0.27079773	0.20101929
254416426929474	0.42378235	-0.28544617	0.19734192
254416430225372	0.5007324	-0.27934265	0.15704346
254416437000274	0.6155853	-0.25735474	0.09106445
254416441974640	0.7316437	-0.24880981	0.026306152
254416447071075	0.8073883	-0.28056335	-0.007904053
254416452075958	0.8232727	-0.35754395	-0.011550903
254416457477569	0.7939453	-0.4540558	-0.0054626465
254416462146759	0.74386597	-0.5334625	-0.011550903
254416467182159	0.690094	-0.57255554	-0.039657593
254416472461700	0.637558	-0.57499695	-0.08239746
254416477283477	0.5899353	-0.55545044	-0.13371277
254416480579376	0.5483856	-0.5261383	-0.18502808
254416487354278	0.5178375	-0.4809265	-0.22657776
254416492389679	0.4958496	-0.4137268	-0.25099182
254416497394561	0.4750824	-0.329422	-0.2546692
254416502429962	0.4555359	-0.23658752	-0.24002075
254416507831573	0.4384308	-0.13885498	-0.21069336
254416512500763	0.42134094	-0.03866577	-0.17280579
254416517627716	0.3956604	0.051742554	-0.13371277
254416522998809	0.3590088	0.11891174	-0.09461975
254416527606964	0.31259155	0.16168213	-0.056747437
254416530963897	0.31259155	0.18977356	-0.056747437
254416537677765	0.21362305	0.18977356	0.015319824
254416542713165	0.16964722	0.23376465	0.04586792
254416547748565	0.1329956	0.24353027	0.06539917
254416552783966	0.1329956	0.23742676	0.07273865
254416558063507	0.096343994	0.23742676	0.06539917
254416562824249	0.096343994	0.18367004	0.06539917
254416567920684	0.09146118	0.18367004	0.047073364
254416573322296	0.09390259	0.15190125	0.025100708
254416577960968	0.10122681	0.13113403	-5.645752E-4
254416581348419	0.11100769	0.12258911	-0.022537231
254416588031768	0.12322998	0.123809814	-0.043304443
254416593036651	0.13787842	0.12991333	-0.060424805
254416598102569	0.15132141	0.14213562	-0.07507324
254416603137970	0.15988159	0.16534424	-0.08363342
254416608448028	0.162323	0.20443726	-0.08483887
254416613208770	0.15988159	0.25697327	-0.08119202
254416618244171	0.15499878	0.31318665	-0.07385254
254416623523712	0.14520264	0.35836792	-0.06286621
254416628314972	0.12567139	0.3815918	-0.049423218
254416631732940	0.0987854	0.3876953	-0.0262146
254416638416290	0.064575195	0.3815918	0.0030975342
254416643451690	0.025482178	0.3718109	0.038528442
254416648456573	-0.013595581	0.363266	0.07029724
254416653461456	-0.049041748	0.35716248	0.095947266
254416658954620	-0.07223511	0.34983826	0.11427307
254416663562774	-0.07835388	0.3376007	0.1240387
254416668598175	-0.06855774	0.3143921	0.13015747
