accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1443690529771557146	2.0749054	11.762344	-0.32835388
1443690529779949480	2.2394104	11.894287	0.3031311
1443690529788341814	2.0966797	12.49707	0.52926636
1443690529796734148	2.0258484	12.73288	0.5654602
1443690529805126481	2.1229858	12.607147	0.6230011
1443690529813518815	2.3672028	12.398224	0.6028137
1443690529821911149	2.6310883	12.373383	0.45030212
1443690529830303483	3.3414917	12.38269	-0.72657776
1443690529838695817	3.7022095	12.555771	-1.3143463
1443690529847088151	3.5690613	12.626801	-1.2712708
1443690529855480485	3.4954681	12.613983	-1.1474457
1443690529863872819	3.4100037	12.559845	-1.2247925
1443690529872265153	3.0227203	12.441589	-1.5083923
1443690529880657487	2.0351868	12.113251	-1.8458099
1443690529889049821	1.4029846	11.732712	-1.3775787
1443690529897442155	0.5299072	11.501389	-0.94317627
1443690529905834489	-0.5421753	11.2957	-0.60884094
1443690529914226823	-1.322815	11.3754425	-0.34588623
1443690529922619157	-2.0103912	11.533371	0.1076355
1443690529931011491	-2.792633	11.651611	0.9490051
1443690529939403825	-3.0164032	11.779587	1.646286
1443690529947796159	-2.3558044	12.133453	1.743103
1443690529956188493	-1.5301361	12.397812	1.2615051
1443690529964580827	-1.5682831	12.870758	0.5890503
1443690529972973161	-1.9754486	13.357574	0.269104
1443690529981365495	-1.8869171	13.328522	0.8321686
1443690529989757829	-1.2554474	12.854721	1.7669373
1443690529998150163	-0.871933	12.25148	2.4345245
1443690530006542497	-0.4015503	11.784531	2.0121307
1443690530014934831	0.27294922	11.22757	0.76000977
1443690530023327165	0.62184143	10.77594	0.22077942
1443690530031719499	0.29737854	10.609634	0.8115692
1443690530040111833	-0.6160736	10.772568	2.2662811
1443690530048504167	-0.6726227	10.656052	2.8000793
1443690530056896501	0.042388916	9.994843	1.710083
1443690530065288835	0.4133911	9.500473	0.55081177
1443690530073681169	1.0841522	8.863602	-0.53567505
1443690530082073503	1.3441162	8.279541	-1.0547333
1443690530090465837	1.1084137	7.641083	-1.0967255
1443690530098858171	0.5408783	6.9448547	-0.71894836
1443690530107250505	0.3438263	6.4976044	-0.56987
1443690530115642839	0.3694458	5.5781555	-0.08030701
1443690530124035173	0.18693542	4.807892	0.42692566
1443690530132427507	-0.3085785	4.1995697	0.71343994
1443690530140819841	-0.814682	4.0195313	0.84336853
1443690530149212175	-1.0908508	3.9963837	0.9670105
1443690530157604509	-1.1447296	4.0343323	1.0077972
1443690530165996843	-1.3687897	4.067871	0.9009094
1443690530174389177	-1.2776794	4.108322	0.83143616
