magnetometer_timestamp	magnetometer_x_data	magnetometer_y_data	magnetometer_z_data
1183709141621571	-31.28357	10.032654	-7.5805664
1183709167469960	-32.128906	9.863281	-6.752014
1183709184315663	-32.806396	10.203552	-8.410645
1183709201039296	-32.29828	12.75177	-7.5805664
1183709217823964	-32.637024	12.071228	-6.918335
1183709234639150	-32.29828	12.071228	-8.908081
1183709251393300	-32.128906	11.561584	-8.410645
1183709268239003	-31.622314	12.75177	-8.908081
1183709284993153	-32.97577	12.411499	-8.908081
1183709301777821	-31.96106	12.071228	-7.913208
1183709318531972	-32.46765	11.901855	-9.405518
1183709335316640	-33.82263	12.242126	-10.400391
1183709352162343	-33.82263	14.620972	-10.067749
1183709368885976	-32.806396	12.921143	-8.410645
1183709385762196	-32.128906	14.620972	-11.062622
1183709402516347	-32.97577	14.111328	-10.565186
1183709419239980	-34.669495	12.75177	-10.565186
1183709436024648	-33.992004	14.111328	-11.228943
1183709452931386	-33.82263	14.620972	-9.405518
1183709469593984	-34.33075	15.809631	-9.902954
1183709486409169	-34.33075	14.111328	-8.908081
1183709503315907	-35.00824	15.130615	-10.23407
1183709519978505	-33.992004	15.130615	-9.5703125
1183709536732655	-33.992004	13.092041	-9.902954
1183709553730946	-33.314514	14.111328	-9.902954
1183709570301991	-33.82263	14.620972	-9.072876
1183709587086659	-33.14514	14.961243	-8.74176
1183709604817372	-34.33075	14.111328	-8.908081
1183709620900136	-33.483887	13.601685	-8.078003
1183709635945302	-33.14514	14.620972	-10.400391
1183709654438954	-34.33075	14.451599	-9.239197
1183709671284657	-32.97577	13.771057	-6.918335
1183709686329823	-32.806396	13.94043	-8.410645
1183709704792958	-33.992004	13.430786	-9.902954
1183709721638661	-33.483887	12.242126	-9.072876
1183709736714345	-33.82263	12.921143	-9.736633
1183709755177480	-32.637024	13.430786	-8.575439
1183709771931630	-33.65326	14.111328	-10.897827
1183709787068349	-32.637024	14.451599	-9.902954
1183709805562001	-34.500122	13.601685	-9.736633
1183709822346669	-32.128906	13.261414	-8.74176
1183709837452870	-33.314514	13.430786	-8.908081
1183709855885487	-35.516357	14.280701	-9.736633
1183709872700673	-33.314514	14.451599	-10.565186
1183709887776357	-33.483887	13.601685	-9.405518
1183709906239491	-32.97577	15.130615	-9.902954
1183709923024159	-32.128906	14.961243	-10.067749
1183709938130360	-33.483887	16.319275	-10.400391
1183709956593495	-32.806396	14.620972	-9.736633
1183709973378163	-33.314514	14.111328	-10.23407
1183709988484364	-33.992004	15.130615	-9.902954
1183710006978017	-33.992004	15.130615	-10.23407
1183710024250966	-32.29828	14.451599	-10.565186
