gravity_timestamp	gravity_x_data	gravity_y_data	gravity_z_data
1443115602030153009	-1.6896285	9.658563	0.16646123
1443115602035035821	-1.6822376	9.66054	0.1201437
1443115602040101739	-1.6772743	9.661889	0.07099166
1443115602045106622	-1.6726182	9.662925	0.02471499
1443115602050294610	-1.6696602	9.663445	-0.021112615
1443115602055940362	-1.6797566	9.661529	-0.060570326
1443115602060212823	-1.6790588	9.661466	-0.08505116
1443115602063569757	-1.6786201	9.661385	-0.10136618
1443115602070466729	-1.7007462	9.656937	-0.14634718
1443115602075288507	-1.7113646	9.654575	-0.1754843
1443115602080354425	-1.7198017	9.652556	-0.20204958
1443115602085359308	-1.7205949	9.651939	-0.22360498
1443115602091218683	-1.725709	9.650151	-0.25865957
1443115602095430108	-1.721719	9.650281	-0.27954173
1443115602101289483	-1.7093776	9.651496	-0.31149074
1443115602106324884	-1.6935552	9.653516	-0.33451182
1443115602110963556	-1.675657	9.655647	-0.36197406
1443115602113923761	-1.652236	9.658794	-0.38494796
1443115602120698663	-1.6310035	9.662176	-0.39060187
1443115602125642511	-1.6033698	9.666572	-0.3962165
1443115602130677911	-1.5770164	9.671837	-0.3728028
1443115602135926934	-1.5487103	9.677258	-0.3500961
1443115602141572686	-1.5170968	9.683701	-0.30781963
1443115602145784112	-1.4831301	9.69009	-0.2699431
1443115602150819513	-1.4457293	9.696313	-0.24852873
1443115602156373712	-1.4072177	9.702382	-0.23218884
1443115602160859796	-1.3682367	9.708091	-0.2264719
1443115602164430352	-1.3302994	9.713511	-0.21997593
1443115602171022149	-1.2921582	9.718663	-0.21976006
1443115602176027032	-1.2567406	9.72343	-0.21428083
1443115602181031915	-1.2211082	9.728084	-0.2089959
1443115602186219903	-1.1879293	9.732432	-0.19739842
1443115602192079278	-1.1525984	9.736811	-0.1908441
1443115602196290704	-1.1169716	9.741121	-0.18251811
1443115602201173517	-1.0807279	9.745372	-0.17359175
1443115602206971856	-1.0448387	9.749614	-0.15407547
1443115602211244317	-1.0022885	9.754216	-0.1451317
1443115602214753839	-0.95875937	9.758711	-0.13691033
1443115602221498224	-0.90382195	9.764467	-0.09312856
1443115602226381036	-0.84785324	9.769741	-0.060760416
1443115602231569024	-0.79357123	9.774485	-0.008921684
1443115602236451837	-0.7502295	9.777745	0.057016157
1443115602241487237	-0.70455396	9.780407	0.13277206
1443115602247834893	-0.6668033	9.780899	0.24449031
1443115602251680108	-0.6379477	9.78072	0.3176998
1443115602257692071	-0.6129083	9.777078	0.45110172
1443115602261628839	-0.5963873	9.773483	0.54198444
