magnetometer_timestamp	magnetometer_x_data	magnetometer_y_data	magnetometer_z_data
1443278416809808972	19.40155	-36.575317	-20.057678
1443278416825433972	19.906616	-35.731506	-20.878601
1443278416844965222	19.569397	-36.40747	-17.9245
1443278416860590222	21.923828	-36.07025	-18.252563
1443278416876215222	22.261047	-36.40747	-17.268372
1443278416895746472	22.428894	-35.56366	-16.448975
1443278416911371472	22.59674	-36.07025	-17.9245
1443278416926996472	22.932434	-36.74469	-16.28418
1443278416946527722	22.764587	-38.60016	-19.073486
1443278416958246472	22.932434	-36.07025	-18.910217
1443278416977777722	23.605347	-36.07025	-16.940308
1443278416993402722	23.101807	-35.56366	-17.105103
1443278417009027722	21.250916	-37.41913	-17.9245
1443278417028558972	22.428894	-36.575317	-19.073486
1443278417044183972	20.915222	-37.08191	-17.9245
1443278417059808972	22.091675	-37.25128	-19.729614
1443278417079340222	21.250916	-36.74469	-19.238281
1443278417094965222	21.755981	-36.2381	-20.385742
1443278417110590222	21.250916	-36.07025	-20.222473
1443278417130121472	18.225098	-36.40747	-21.206665
1443278417145746472	19.569397	-35.731506	-23.175049
1443278417161371472	18.560791	-35.057068	-24.815369
1443278417180902722	16.20636	-35.731506	-24.815369
1443278417196527722	16.711426	-35.22644	-26.948547
1443278417212152722	14.862061	-34.71985	-27.441406
1443278417231683972	14.019775	-31.851196	-29.901123
1443278417247308972	12.843323	-32.695007	-30.722046
1443278417262933972	13.516235	-31.007385	-32.69043
1443278417282465222	14.189148	-31.007385	-33.018494
1443278417298090222	11.66687	-29.489136	-36.135864
1443278417313715222	14.019775	-28.138733	-35.151672
1443278417329340222	12.675476	-28.813171	-34.82361
1443278417348871472	12.843323	-27.294922	-34.986877
1443278417364496472	12.338257	-26.78833	-37.44812
1443278417380121472	13.516235	-26.618958	-36.956787
1443278417399652722	15.197754	-26.618958	-36.628723
1443278417415277722	14.692688	-27.801514	-35.8078
1443278417430902722	14.862061	-27.632141	-35.316467
1443278417450433972	13.516235	-28.30658	-34.986877
1443278417462152722	15.365601	-27.801514	-34.82361
1443278417481683972	15.029907	-27.801514	-33.511353
1443278417501215222	16.711426	-29.489136	-33.18329
1443278417512933972	16.711426	-29.15039	-30.557251
1443278417532465222	16.374207	-28.475952	-30.229187
1443278417548090222	18.560791	-29.656982	-30.393982
1443278417563715222	19.233704	-30.33142	-30.393982
1443278417583246472	18.225098	-31.681824	-31.05011
1443278417602777722	19.40155	-30.163574	-32.52716
1443278417614496472	17.887878	-29.319763	-32.0343
1443278417634027722	16.711426	-29.489136	-30.229187
1443278417649652722	16.54358	-28.982544	-32.362366
1443278417665277722	18.225098	-29.994202	-30.722046
1443278417684808972	18.89801	-28.982544	-31.706238
1443278417700433972	17.887878	-28.645325	-32.0343
1443278417719965222	17.887878	-29.656982	-32.0343
1443278417735590222	18.89801	-29.994202	-31.05011
1443278417751215222	17.384338	-30.838013	-30.885315
1443278417766840222	18.225098	-30.670166	-31.05011
1443278417782465222	17.720032	-30.163574	-30.557251
1443278417801996472	18.225098	-30.670166	-28.753662
1443278417817621472	18.392944	-30.838013	-28.916931
1443278417833246472	17.552185	-33.369446	-27.76947
1443278417852777722	17.384338	-33.876038	-27.276611
1443278417868402722	16.54358	-32.019043	-26.127625
1443278417884027722	15.533447	-34.71985	-24.815369
1443278417903558972	16.038513	-34.887695	-27.276611
1443278417915277722	15.8706665	-34.71985	-24.15924
1443278417934808972	16.20636	-34.71985	-24.815369
1443278417950433972	16.374207	-34.550476	-22.68219
1443278417969965222	15.70282	-34.550476	-23.01178
1443278417985590222	16.54358	-36.07025	-22.190857
1443278418001215222	17.887878	-37.08191	-22.51892
1443278418016840222	18.560791	-37.41913	-20.550537
1443278418036371472	18.392944	-36.575317	-21.697998
1443278418051996472	18.89801	-36.40747	-20.222473
1443278418071527722	19.233704	-35.394287	-18.910217
1443278418087152722	20.074463	-36.914063	-17.433167
1443278418102777722	19.906616	-35.731506	-17.268372
1443278418118402722	22.428894	-34.887695	-17.76123
1443278418137933972	21.923828	-35.394287	-17.9245
1443278418153558972	21.923828	-36.40747	-16.940308
1443278418169183972	22.932434	-35.394287	-18.252563
1443278418188715222	22.261047	-36.74469	-18.580627
1443278418204340222	23.269653	-35.057068	-18.580627
1443278418219965222	22.428894	-37.25128	-18.089294
1443278418235590222	23.605347	-35.057068	-17.268372
1443278418255121472	22.091675	-35.22644	-16.777039
1443278418270746472	22.091675	-36.2381	-17.433167
1443278418286371472	22.091675	-35.90088	-19.40155
1443278418305902722	21.083069	-35.90088	-18.745422
1443278418321527722	19.569397	-36.40747	-20.222473
1443278418337152722	20.579529	-35.394287	-20.222473
1443278418356683972	18.225098	-34.38263	-23.503113
1443278418372308972	17.384338	-32.862854	-24.324036
1443278418387933972	16.879272	-33.032227	-25.143433
1443278418403558972	17.720032	-33.2016	-27.93274
1443278418419183972	16.20636	-33.032227	-28.425598
1443278418438715222	14.692688	-30.500793	-29.901123
1443278418458246472	14.189148	-31.007385	-31.05011
1443278418469965222	13.348389	-29.489136	-31.871033
1443278418489496472	14.862061	-29.994202	-32.69043
1443278418505121472	15.197754	-28.982544	-33.346558
1443278418520746472	13.516235	-27.96936	-35.972595
1443278418540277722	15.533447	-26.618958	-35.316467
1443278418559808972	14.692688	-25.775146	-35.479736
1443278418571527722	14.189148	-26.618958	-35.972595
1443278418591058972	15.365601	-26.113892	-35.8078
1443278418606683972	13.851929	-25.27008	-37.28485
1443278418622308972	14.356995	-25.775146	-35.8078
1443278418641840222	14.189148	-26.618958	-34.658813
1443278418657465222	15.029907	-27.801514	-34.16748
1443278418673090222	16.038513	-27.462769	-32.52716
1443278418688715222	15.365601	-27.462769	-32.52716
1443278418708246472	15.70282	-29.826355	-32.52716
1443278418723871472	15.8706665	-31.007385	-29.737854
1443278418739496472	18.225098	-31.681824	-29.737854
