accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1443278416715570690	0.7748718	7.842453	0.33848572
1443278416791101696	0.25550842	7.9709625	-0.19874573
1443278416799494030	0.06687927	7.9997406	-0.46984863
1443278416807886364	-0.09552002	8.135941	-0.618927
1443278416816278698	-0.18461609	8.321869	-0.7680054
1443278416824671032	-0.16001892	8.735947	-0.8220978
1443278416833063366	0.088775635	9.068832	-0.6244049
1443278416841455700	0.28312683	9.302078	-0.4896698
1443278416849848034	0.19664001	9.396378	-0.4481964
1443278416858240368	-0.109176636	9.498978	-0.38450623
1443278416866632702	-0.55114746	9.812729	-0.24555969
1443278416875025036	-0.5108795	10.119476	-0.27555847
1443278416883417370	-0.5084686	10.555634	-0.743042
1443278416891809704	-0.64302063	10.834396	-1.0413055
1443278416900202038	-0.9845581	11.209686	-0.75883484
1443278416908594372	-1.1860809	11.431259	-0.14399719
1443278416916986706	-0.96951294	11.433411	0.09919739
1443278416925379040	-0.08203125	11.161423	-0.74131775
1443278416933771374	0.41664124	10.698746	-1.7360687
1443278416942163708	1.3489227	10.056992	-2.2115936
1443278416950556042	2.1054382	9.606659	-2.2659454
1443278416958948376	2.7706757	9.922974	-1.5128937
1443278416967340710	2.5088043	10.806168	-0.65753174
1443278416975733044	1.6186523	11.645004	-0.1169281
1443278416984125378	0.54818726	12.312729	0.36621094
1443278416992517712	-0.14924622	12.665726	0.5264282
1443278417000910046	0.20947266	13.076599	-1.061615
1443278417009302380	0.90489197	13.75148	-1.4207916
1443278417017694714	1.8399353	14.668884	-1.2152252
1443278417026087048	2.9328156	14.637421	-1.4688263
1443278417034479382	3.5300903	13.819229	-2.3669739
1443278417042871716	2.6581116	12.869812	-3.3925018
1443278417051264050	1.9340973	12.639328	-3.5733032
1443278417059656384	0.9524231	11.991638	-3.350937
1443278417068048718	-0.42782593	11.276703	-2.9146576
1443278417076441052	-2.151825	11.2178955	-2.4013672
1443278417084833386	-3.0614014	11.572983	-2.2329407
1443278417093225720	-3.3942566	11.849594	-2.1851501
1443278417101618054	-3.7755127	11.920349	-1.7817383
1443278417110010388	-4.3804016	11.8723755	-1.1725464
1443278417118402722	-4.888809	11.770966	-0.5466156
1443278417126795055	-4.7405853	11.935455	-0.5294647
1443278417135187389	-4.224106	12.363739	-0.43888855
1443278417143579723	-3.5730438	12.844177	-0.1876831
1443278417151972057	-3.1261597	13.239792	0.08692932
1443278417160364391	-3.157837	13.373215	0.2803192
1443278417168756725	-3.342041	13.138443	0.47479248
1443278417177149059	-3.4801483	12.228165	1.1599121
1443278417185541393	-3.387619	11.645538	1.5129089
1443278417193933727	-3.004181	11.254974	1.5073547
1443278417202326061	-2.4746246	11.066177	1.384964
1443278417210718395	-1.8586273	10.808365	1.2537231
1443278417219110729	-1.0559692	10.318588	1.1076355
1443278417227503063	-0.3465271	9.871338	1.1624756
1443278417235895397	0.8658905	9.064316	1.2018127
